"id","coach","school_2009","season","year","race","educ","firstyear","p1","p2","p3","p4","p5","p6","p7","p8","coach_pos","coach_lev","play_pos","play_lev","team","teamid","teamhc","wins","losses","ties","totgames","winpct","ptsfor","ptsag","ptsdif"
77,"Chris Ash","Iowa State",20,2015,1,2,1996,45,17,NA,NA,NA,NA,NA,NA,3,1,7,5,"Ohio State",233,"Urban Meyer",12,1,0,13,0.923076927661896,464,196,268
78,"Curtis Bray","Iowa State",1,1993,2,3,1993,3,13,21,NA,NA,NA,NA,NA,3,3,6,3,"Duquesne",84,"Greg Gattuso",4,6,0,10,0.400000005960464,169,213,-44
78,"Curtis Bray","Iowa State",2,1994,2,3,1993,3,13,21,NA,NA,NA,NA,NA,3,3,6,3,"Duquesne",84,"Greg Gattuso",6,4,0,10,0.600000023841858,138,141,-3
78,"Curtis Bray","Iowa State",3,1995,2,3,1993,16,NA,NA,NA,NA,NA,NA,NA,11,3,6,3,"Western Kentucky",359,"Jack Harbaugh",2,8,0,10,0.200000002980232,229,341,-112
78,"Curtis Bray","Iowa State",4,1996,2,3,1993,16,NA,NA,NA,NA,NA,NA,NA,11,3,6,3,"Western Kentucky",359,"Jack Harbaugh",7,4,0,11,0.636363625526428,304,251,53
78,"Curtis Bray","Iowa State",5,1997,2,3,1993,15,NA,NA,NA,NA,NA,NA,NA,11,3,6,3,"Villanova",338,"Andrew J. ""Andy"" Talley",12,1,0,13,0.923076927661896,525,288,237
78,"Curtis Bray","Iowa State",6,1998,2,3,1993,15,NA,NA,NA,NA,NA,NA,NA,11,3,6,3,"Villanova",338,"Andrew J. ""Andy"" Talley",6,5,0,11,0.545454561710358,358,340,18
78,"Curtis Bray","Iowa State",7,1999,2,3,1993,15,NA,NA,NA,NA,NA,NA,NA,11,3,6,3,"Villanova",338,"Andrew J. ""Andy"" Talley",7,4,0,11,0.636363625526428,334,324,10
78,"Curtis Bray","Iowa State",8,2000,2,3,1993,15,NA,NA,NA,NA,NA,NA,NA,11,1,6,3,"Pittsburgh",248,"Walt Harris",7,5,0,12,0.583333313465118,296,247,49
78,"Curtis Bray","Iowa State",9,2001,2,3,1993,15,NA,NA,NA,NA,NA,NA,NA,11,1,6,3,"Pittsburgh",248,"Walt Harris",7,5,0,12,0.583333313465118,296,245,51
78,"Curtis Bray","Iowa State",10,2002,2,3,1993,15,NA,NA,NA,NA,NA,NA,NA,11,1,6,3,"Pittsburgh",248,"Walt Harris",9,4,0,13,0.692307710647583,331,232,99
78,"Curtis Bray","Iowa State",11,2003,2,3,1993,NA,13,NA,NA,NA,NA,NA,NA,9,1,6,3,"Pittsburgh",248,"Walt Harris",8,5,0,13,0.615384638309479,389,311,78
78,"Curtis Bray","Iowa State",12,2004,2,3,1993,NA,13,NA,NA,NA,NA,NA,NA,9,1,6,3,"Pittsburgh",248,"Walt Harris",8,4,0,12,0.666666686534882,325,288,37
78,"Curtis Bray","Iowa State",13,2005,2,3,1993,NA,13,NA,NA,NA,NA,NA,NA,9,1,6,3,"Pittsburgh",248,"Dave Wannstedt",5,6,0,11,0.454545468091965,267,243,24
78,"Curtis Bray","Iowa State",14,2006,2,3,1993,NA,13,NA,NA,NA,NA,NA,NA,9,1,6,3,"Pittsburgh",248,"Dave Wannstedt",6,6,0,12,0.5,381,274,107
78,"Curtis Bray","Iowa State",15,2007,2,3,1993,13,NA,NA,NA,NA,NA,NA,NA,9,2,6,3,"Temple",305,"Al Golden",4,8,0,12,0.333333343267441,197,315,-118
78,"Curtis Bray","Iowa State",16,2008,2,3,1993,13,NA,NA,NA,NA,NA,NA,NA,9,2,6,3,"Temple",305,"Al Golden",5,7,0,12,0.416666656732559,281,277,4
78,"Curtis Bray","Iowa State",17,2009,2,3,1993,15,NA,NA,NA,NA,NA,NA,NA,11,1,6,3,"Iowa State",135,"Paul Rhoads",7,6,0,13,0.538461565971375,267,284,-17
78,"Curtis Bray","Iowa State",18,2010,2,3,1993,15,NA,NA,NA,NA,NA,NA,NA,11,1,6,3,"Iowa State",135,"Paul Rhoads",5,7,0,12,0.416666656732559,260,346,-86
78,"Curtis Bray","Iowa State",19,2011,2,3,1993,15,NA,NA,NA,NA,NA,NA,NA,11,1,6,3,"Iowa State",135,"Paul Rhoads",6,7,0,13,0.461538463830948,295,382,-87
78,"Curtis Bray","Iowa State",20,2012,2,3,1993,15,NA,NA,NA,NA,NA,NA,NA,11,1,6,3,"Iowa State",135,"Paul Rhoads",6,7,0,13,0.461538463830948,319,311,8
78,"Curtis Bray","Iowa State",21,2013,2,3,1993,15,NA,NA,NA,NA,NA,NA,NA,11,1,6,3,"Iowa State",135,"Paul Rhoads",3,9,0,12,0.25,298,432,-134
78,"Curtis Bray","Iowa State",22,2014,2,3,1993,996,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,"Deceased",9996,"",NA,NA,NA,NA,NA,NA,NA,NA
78,"Curtis Bray","Iowa State",23,2015,2,3,1993,996,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,"Deceased",9996,"",NA,NA,NA,NA,NA,NA,NA,NA
79,"Luke Wells","Iowa State",1,1999,1,3,1999,34,4,9,NA,NA,NA,NA,NA,15,1,1,3,"Oklahoma",234,"Bob Stoops",7,5,0,12,0.583333313465118,430,229,201
79,"Luke Wells","Iowa State",2,2000,1,3,1999,34,4,9,NA,NA,NA,NA,NA,15,1,1,3,"Oklahoma",234,"Bob Stoops",13,0,0,13,1,481,194,287
79,"Luke Wells","Iowa State",3,2001,1,3,1999,34,4,9,NA,NA,NA,NA,NA,15,1,1,3,"Oklahoma",234,"Bob Stoops",11,2,0,13,0.846153855323792,397,169,228
79,"Luke Wells","Iowa State",4,2002,1,3,1999,55,NA,NA,NA,NA,NA,NA,NA,13,7,1,3,"Denton HS (TX)",2055,"",NA,NA,NA,NA,NA,NA,NA,NA
79,"Luke Wells","Iowa State",5,2003,1,3,1999,27,NA,NA,NA,NA,NA,NA,NA,15,2,1,3,"Louisiana-Monroe",160,"Charlie Weatherbie",1,11,0,12,0.0833333358168602,239,467,-228
79,"Luke Wells","Iowa State",6,2004,1,3,1999,NA,8,NA,NA,NA,NA,NA,NA,6,2,1,3,"Louisiana-Monroe",160,"Charlie Weatherbie",5,6,0,11,0.454545468091965,211,303,-92
79,"Luke Wells","Iowa State",7,2005,1,3,1999,NA,8,NA,NA,NA,NA,NA,NA,6,2,1,3,"Louisiana-Monroe",160,"Charlie Weatherbie",5,6,0,11,0.454545468091965,239,339,-100
79,"Luke Wells","Iowa State",8,2006,1,3,1999,NA,NA,9,NA,NA,NA,NA,NA,7,2,1,3,"Louisiana-Monroe",160,"Charlie Weatherbie",4,8,0,12,0.333333343267441,262,267,-5
79,"Luke Wells","Iowa State",9,2007,1,3,1999,NA,NA,9,25,NA,NA,NA,NA,7,2,1,3,"Louisiana-Monroe",160,"Charlie Weatherbie",6,6,0,12,0.5,282,332,-50
79,"Luke Wells","Iowa State",10,2008,1,3,1999,NA,NA,9,25,NA,NA,NA,NA,7,2,1,3,"Louisiana-Monroe",160,"Charlie Weatherbie",4,8,0,12,0.333333343267441,284,374,-90
79,"Luke Wells","Iowa State",11,2009,1,3,1999,9,NA,NA,NA,NA,NA,NA,NA,7,1,1,3,"Iowa State",135,"Paul Rhoads",7,6,0,13,0.538461565971375,267,284,-17
79,"Luke Wells","Iowa State",12,2010,1,3,1999,9,NA,NA,NA,NA,NA,NA,NA,7,1,1,3,"Iowa State",135,"Paul Rhoads",5,7,0,12,0.416666656732559,260,346,-86
79,"Luke Wells","Iowa State",13,2011,1,3,1999,8,NA,NA,NA,NA,NA,NA,NA,6,1,1,3,"Iowa State",135,"Paul Rhoads",6,7,0,13,0.461538463830948,295,382,-87
79,"Luke Wells","Iowa State",14,2012,1,3,1999,8,NA,NA,NA,NA,NA,NA,NA,6,1,1,3,"Iowa State",135,"Paul Rhoads",6,7,0,13,0.461538463830948,319,311,8
79,"Luke Wells","Iowa State",15,2013,1,3,1999,82,8,25,NA,NA,NA,NA,NA,2,2,1,3,"Utah State",333,"Matt Wells",9,5,0,14,0.642857134342194,445,239,206
79,"Luke Wells","Iowa State",16,2014,1,3,1999,82,8,25,NA,NA,NA,NA,NA,2,2,1,3,"Utah State",333,"Matt Wells",10,4,0,14,0.714285731315613,377,276,101
79,"Luke Wells","Iowa State",17,2015,1,3,1999,82,8,25,NA,NA,NA,NA,NA,2,2,1,3,"Utah State",333,"Matt Wells",6,7,0,13,0.461538463830948,377,347,30
80,"Courtney Messin","Iowa State",1,1990,1,2,1990,27,NA,NA,NA,NA,NA,NA,NA,15,4,1,5,"St. Ambrose",294,"",3,7,1,11,0.318181812763214,168,260,-92
80,"Courtney Messin","Iowa State",2,1991,1,2,1990,NA,2,4,8,NA,NA,NA,NA,2,4,1,5,"St. Ambrose",294,"",4,7,0,11,0.363636374473572,158,271,-113
80,"Courtney Messin","Iowa State",3,1992,1,2,1990,NA,2,4,8,NA,NA,NA,NA,2,4,1,5,"St. Ambrose",294,"",4,6,0,10,0.400000005960464,185,216,-31
80,"Courtney Messin","Iowa State",4,1993,1,2,1990,2,4,9,8,NA,NA,NA,NA,2,4,1,5,"Iowa Lakes CC (IA)",1518,"",NA,NA,NA,NA,NA,NA,NA,NA
80,"Courtney Messin","Iowa State",5,1994,1,2,1990,2,4,9,8,NA,NA,NA,NA,2,4,1,5,"Iowa Lakes CC (IA)",1518,"",NA,NA,NA,NA,NA,NA,NA,NA
80,"Courtney Messin","Iowa State",6,1995,1,2,1990,4,10,9,46,20,NA,NA,NA,4,4,1,5,"Truman State",323,"John Ware",6,5,0,11,0.545454561710358,366,272,94
80,"Courtney Messin","Iowa State",7,1996,1,2,1990,4,10,9,46,20,NA,NA,NA,4,4,1,5,"Truman State",323,"John Ware",7,4,0,11,0.636363625526428,361,283,78
80,"Courtney Messin","Iowa State",8,1997,1,2,1990,4,10,9,46,20,2,NA,NA,2,4,1,5,"Truman State",323,"John Ware",7,3,0,10,0.699999988079071,311,240,71
80,"Courtney Messin","Iowa State",9,1998,1,2,1990,4,10,9,46,20,2,NA,NA,2,4,1,5,"Truman State",323,"John Ware",6,5,0,11,0.545454561710358,240,232,8
80,"Courtney Messin","Iowa State",10,1999,1,2,1990,9,8,21,NA,NA,NA,NA,NA,6,3,1,5,"Missouri State",189,"Randy Ball",5,6,0,11,0.454545468091965,373,265,108
80,"Courtney Messin","Iowa State",11,2000,1,2,1990,NA,NA,NA,2,NA,NA,NA,NA,2,3,1,5,"Missouri State",189,"Randy Ball",5,6,0,11,0.454545468091965,237,200,37
80,"Courtney Messin","Iowa State",12,2001,1,2,1990,NA,NA,NA,2,NA,NA,NA,NA,2,3,1,5,"Missouri State",189,"Randy Ball",6,5,0,11,0.545454561710358,297,271,26
80,"Courtney Messin","Iowa State",13,2002,1,2,1990,NA,NA,NA,2,NA,NA,NA,NA,2,3,1,5,"Missouri State",189,"Randy Ball",4,7,0,11,0.363636374473572,255,294,-39
80,"Courtney Messin","Iowa State",14,2003,1,2,1990,1,NA,NA,NA,NA,NA,NA,NA,1,4,1,5,"Upper Iowa",331,"",1,9,0,10,0.100000001490116,188,402,-214
80,"Courtney Messin","Iowa State",15,2004,1,2,1990,1,NA,NA,NA,NA,NA,NA,NA,1,4,1,5,"Upper Iowa",331,"",2,8,0,10,0.200000002980232,211,326,-115
80,"Courtney Messin","Iowa State",16,2005,1,2,1990,9,NA,NA,NA,NA,NA,NA,NA,7,2,1,5,"Southern Mississippi",291,"Jeff Bower",7,5,0,12,0.583333313465118,355,272,83
80,"Courtney Messin","Iowa State",17,2006,1,2,1990,9,NA,NA,NA,NA,NA,NA,NA,7,2,1,5,"Southern Mississippi",291,"Jeff Bower",9,5,0,14,0.642857134342194,356,260,96
80,"Courtney Messin","Iowa State",18,2007,1,2,1990,NA,10,25,NA,NA,NA,NA,NA,8,2,1,5,"Southern Mississippi",291,"Jeff Bower",7,6,0,13,0.538461565971375,361,314,47
80,"Courtney Messin","Iowa State",19,2008,1,2,1990,9,21,NA,NA,NA,NA,NA,NA,7,3,1,5,"Missouri State",189,"Terry Allen",4,7,0,11,0.363636374473572,266,389,-123
80,"Courtney Messin","Iowa State",20,2009,1,2,1990,8,NA,NA,NA,NA,NA,NA,NA,6,1,1,5,"Iowa State",135,"Paul Rhoads",7,6,0,13,0.538461565971375,267,284,-17
80,"Courtney Messingham","Iowa State",21,2010,1,2,1990,8,NA,NA,NA,NA,NA,NA,NA,6,1,1,5,"Iowa State",135,"Paul Rhoads",5,7,0,12,0.416666656732559,260,346,-86
80,"Courtney Messingham","Iowa State",22,2011,1,2,1990,9,NA,NA,NA,NA,NA,NA,NA,7,1,1,5,"Iowa State",135,"Paul Rhoads",6,7,0,13,0.461538463830948,295,382,-87
80,"Courtney Messingham","Iowa State",23,2012,1,2,1990,2,NA,NA,NA,NA,NA,NA,NA,2,1,1,5,"Iowa State",135,"Paul Rhoads",6,7,0,13,0.461538463830948,319,311,8
80,"Courtney Messingham","Iowa State",24,2013,1,2,1990,2,NA,NA,NA,NA,NA,NA,NA,2,1,1,5,"Iowa State",135,"Paul Rhoads",3,9,0,12,0.25,298,432,-134
80,"Courtney Messingham","Iowa State",25,2014,1,2,1990,95,NA,NA,NA,NA,NA,NA,NA,14,1,1,5,"Indiana",130,"Kevin Wilson",4,8,0,12,0.333333343267441,301,394,-93
80,"Courtney Messingham","Iowa State",26,2015,1,2,1990,95,NA,NA,NA,NA,NA,NA,NA,14,1,1,5,"Indiana",130,"Kevin Wilson",6,7,0,13,0.461538463830948,475,489,-14
81,"Gary Pinkel","Missouri",1,1974,1,3,1974,36,NA,NA,NA,NA,NA,NA,NA,15,2,3,4,"Kent State",142,"Don James",7,4,0,11,0.636363625526428,254,161,93
81,"Gary Pinkel","Missouri",2,1975,1,3,1974,NA,28,NA,NA,NA,NA,NA,NA,14,2,3,4,"Kent State",142,"Dennis Fitzgerald",4,7,0,11,0.363636374473572,202,289,-87
81,"Gary Pinkel","Missouri",3,1976,1,3,1974,8,NA,NA,NA,NA,NA,NA,NA,6,1,3,4,"Washington",346,"Don James",5,6,0,11,0.454545468091965,237,207,30
81,"Gary Pinkel","Missouri",4,1977,1,3,1974,9,NA,NA,NA,NA,NA,NA,NA,7,2,3,4,"Bowling Green",33,"Dennis E. ""Denny"" Stolz",5,7,0,12,0.416666656732559,275,296,-21
81,"Gary Pinkel","Missouri",5,1978,1,3,1974,9,NA,NA,NA,NA,NA,NA,NA,7,2,3,4,"Bowling Green",33,"Dennis E. ""Denny"" Stolz",4,7,0,11,0.363636374473572,277,267,10
81,"Gary Pinkel","Missouri",6,1979,1,3,1974,9,NA,NA,NA,NA,NA,NA,NA,7,1,3,4,"Washington",346,"Don James",10,2,0,12,0.833333313465118,321,154,167
81,"Gary Pinkel","Missouri",7,1980,1,3,1974,9,NA,NA,NA,NA,NA,NA,NA,7,1,3,4,"Washington",346,"Don James",9,3,0,12,0.75,333,198,135
81,"Gary Pinkel","Missouri",8,1981,1,3,1974,9,NA,NA,NA,NA,NA,NA,NA,7,1,3,4,"Washington",346,"Don James",10,2,0,12,0.833333313465118,281,171,110
81,"Gary Pinkel","Missouri",9,1982,1,3,1974,9,NA,NA,NA,NA,NA,NA,NA,7,1,3,4,"Washington",346,"Don James",10,2,0,12,0.833333313465118,354,193,161
81,"Gary Pinkel","Missouri",10,1983,1,3,1974,9,NA,NA,NA,NA,NA,NA,NA,7,1,3,4,"Washington",346,"Don James",8,4,0,12,0.666666686534882,285,178,107
81,"Gary Pinkel","Missouri",11,1984,1,3,1974,NA,2,NA,NA,NA,NA,NA,NA,2,1,3,4,"Washington",346,"Don James",11,1,0,12,0.916666686534882,352,145,207
81,"Gary Pinkel","Missouri",12,1985,1,3,1974,NA,2,NA,NA,NA,NA,NA,NA,2,1,3,4,"Washington",346,"Don James",7,5,0,12,0.583333313465118,238,225,13
81,"Gary Pinkel","Missouri",13,1986,1,3,1974,NA,2,NA,NA,NA,NA,NA,NA,2,1,3,4,"Washington",346,"Don James",8,3,1,12,0.708333313465118,378,197,181
81,"Gary Pinkel","Missouri",14,1987,1,3,1974,NA,2,NA,NA,NA,NA,NA,NA,2,1,3,4,"Washington",346,"Don James",7,4,1,12,0.625,295,254,41
81,"Gary Pinkel","Missouri",15,1988,1,3,1974,NA,2,NA,NA,NA,NA,NA,NA,2,1,3,4,"Washington",346,"Don James",6,5,0,11,0.545454561710358,254,223,31
81,"Gary Pinkel","Missouri",16,1989,1,3,1974,NA,2,NA,NA,NA,NA,NA,NA,2,1,3,4,"Washington",346,"Don James",8,4,0,12,0.666666686534882,332,225,107
81,"Gary Pinkel","Missouri",17,1990,1,3,1974,NA,2,NA,NA,NA,NA,NA,NA,2,1,3,4,"Washington",346,"Don James",10,2,0,12,0.833333313465118,440,184,256
81,"Gary Pinkel","Missouri",18,1991,1,3,1974,1,NA,NA,NA,NA,NA,NA,NA,1,2,3,4,"Toledo",321,"Gary Pinkel",5,5,1,11,0.5,187,209,-22
81,"Gary Pinkel","Missouri",19,1992,1,3,1974,1,NA,NA,NA,NA,NA,NA,NA,1,2,3,4,"Toledo",321,"Gary Pinkel",8,3,0,11,0.727272748947144,269,153,116
81,"Gary Pinkel","Missouri",20,1993,1,3,1974,1,NA,NA,NA,NA,NA,NA,NA,1,2,3,4,"Toledo",321,"Gary Pinkel",4,7,0,11,0.363636374473572,252,270,-18
81,"Gary Pinkel","Missouri",21,1994,1,3,1974,1,NA,NA,NA,NA,NA,NA,NA,1,2,3,4,"Toledo",321,"Gary Pinkel",6,4,1,11,0.590909063816071,352,324,28
81,"Gary Pinkel","Missouri",22,1995,1,3,1974,1,NA,NA,NA,NA,NA,NA,NA,1,2,3,4,"Toledo",321,"Gary Pinkel",11,0,1,12,0.958333313465118,411,264,147
81,"Gary Pinkel","Missouri",23,1996,1,3,1974,1,NA,NA,NA,NA,NA,NA,NA,1,2,3,4,"Toledo",321,"Gary Pinkel",7,4,0,11,0.636363625526428,210,259,-49
81,"Gary Pinkel","Missouri",24,1997,1,3,1974,1,NA,NA,NA,NA,NA,NA,NA,1,2,3,4,"Toledo",321,"Gary Pinkel",9,3,0,12,0.75,356,268,88
81,"Gary Pinkel","Missouri",25,1998,1,3,1974,1,NA,NA,NA,NA,NA,NA,NA,1,2,3,4,"Toledo",321,"Gary Pinkel",7,5,0,12,0.583333313465118,229,216,13
81,"Gary Pinkel","Missouri",26,1999,1,3,1974,1,NA,NA,NA,NA,NA,NA,NA,1,2,3,4,"Toledo",321,"Gary Pinkel",6,5,0,11,0.545454561710358,293,229,64
81,"Gary Pinkel","Missouri",27,2000,1,3,1974,1,NA,NA,NA,NA,NA,NA,NA,1,2,3,4,"Toledo",321,"Gary Pinkel",10,1,0,11,0.909090936183929,400,125,275
81,"Gary Pinkel","Missouri",28,2001,1,3,1974,1,NA,NA,NA,NA,NA,NA,NA,1,1,3,4,"Missouri",187,"Gary Pinkel",4,7,0,11,0.363636374473572,240,330,-90
81,"Gary Pinkel","Missouri",29,2002,1,3,1974,1,NA,NA,NA,NA,NA,NA,NA,1,1,3,4,"Missouri",187,"Gary Pinkel",5,7,0,12,0.416666656732559,360,352,8
81,"Gary Pinkel","Missouri",30,2003,1,3,1974,1,NA,NA,NA,NA,NA,NA,NA,1,1,3,4,"Missouri",187,"Gary Pinkel",8,5,0,13,0.615384638309479,399,287,112
81,"Gary Pinkel","Missouri",31,2004,1,3,1974,1,NA,NA,NA,NA,NA,NA,NA,1,1,3,4,"Missouri",187,"Gary Pinkel",5,6,0,11,0.454545468091965,256,215,41
81,"Gary Pinkel","Missouri",32,2005,1,3,1974,1,NA,NA,NA,NA,NA,NA,NA,1,1,3,4,"Missouri",187,"Gary Pinkel",7,5,0,12,0.583333313465118,369,350,19
81,"Gary Pinkel","Missouri",33,2006,1,3,1974,1,NA,NA,NA,NA,NA,NA,NA,1,1,3,4,"Missouri",187,"Gary Pinkel",8,5,0,13,0.615384638309479,391,254,137
81,"Gary Pinkel","Missouri",34,2007,1,3,1974,1,NA,NA,NA,NA,NA,NA,NA,1,1,3,4,"Missouri",187,"Gary Pinkel",12,2,0,14,0.857142865657806,558,326,232
81,"Gary Pinkel","Missouri",35,2008,1,3,1974,1,NA,NA,NA,NA,NA,NA,NA,1,1,3,4,"Missouri",187,"Gary Pinkel",10,4,0,14,0.714285731315613,591,381,210
81,"Gary Pinkel","Missouri",36,2009,1,3,1974,1,NA,NA,NA,NA,NA,NA,NA,1,1,3,4,"Missouri",187,"Gary Pinkel",8,5,0,13,0.615384638309479,377,330,47
81,"Gary Pinkel","Missouri",37,2010,1,3,1974,1,NA,NA,NA,NA,NA,NA,NA,1,1,3,4,"Missouri",187,"Gary Pinkel",10,3,0,13,0.769230782985687,388,209,179
81,"Gary Pinkel","Missouri",38,2011,1,3,1974,1,NA,NA,NA,NA,NA,NA,NA,1,1,3,4,"Missouri",187,"Gary Pinkel; Dave Steckel",8,5,0,13,0.615384638309479,427,306,121
81,"Gary Pinkel","Missouri",39,2012,1,3,1974,1,NA,NA,NA,NA,NA,NA,NA,1,1,3,4,"Missouri",187,"Gary Pinkel",5,7,0,12,0.416666656732559,309,341,-32
81,"Gary Pinkel","Missouri",40,2013,1,3,1974,1,NA,NA,NA,NA,NA,NA,NA,1,1,3,4,"Missouri",187,"Gary Pinkel",12,2,0,14,0.857142865657806,548,323,225
81,"Gary Pinkel","Missouri",41,2014,1,3,1974,1,NA,NA,NA,NA,NA,NA,NA,1,1,3,4,"Missouri",187,"Gary Pinkel",11,3,0,14,0.785714268684387,389,295,94
81,"Gary Pinkel","Missouri",42,2015,1,3,1974,1,NA,NA,NA,NA,NA,NA,NA,1,1,3,4,"Missouri",187,"Gary Pinkel",5,7,0,12,0.416666656732559,163,194,-31
82,"Dave Steckel","Missouri",1,1982,1,2,1982,55,5,NA,NA,NA,NA,NA,NA,5,7,0,0,"Miffin HS (PA)",2141,"",NA,NA,NA,NA,NA,NA,NA,NA
82,"Dave Steckel","Missouri",2,1983,1,2,1982,27,NA,NA,NA,NA,NA,NA,NA,15,2,0,0,"Miami-Ohio",173,"Tim Rose",4,7,0,11,0.363636374473572,152,189,-37
82,"Dave Steckel","Missouri",3,1984,1,2,1982,16,NA,NA,NA,NA,NA,NA,NA,11,2,0,0,"Ball State",25,"Dwight Wallace",3,8,0,11,0.272727280855179,134,275,-141
82,"Dave Steckel","Missouri",4,1985,1,2,1982,27,NA,NA,NA,NA,NA,NA,NA,15,1,0,0,"Minnesota",182,"Lou Holtz; John Gutekunst",7,5,0,12,0.583333313465118,293,240,53
82,"Dave Steckel","Missouri",5,1986,1,2,1982,2,26,NA,NA,NA,NA,NA,NA,2,4,0,0,"Dickinson",80,"",4,6,0,10,0.400000005960464,151,171,-20
82,"Dave Steckel","Missouri",6,1987,1,2,1982,2,26,NA,NA,NA,NA,NA,NA,2,4,0,0,"Dickinson",80,"",7,3,0,10,0.699999988079071,177,167,10
82,"Dave Steckel","Missouri",7,1988,1,2,1982,13,21,NA,NA,NA,NA,NA,NA,9,3,0,0,"Lehigh",151,"Hank Small",6,5,0,11,0.545454561710358,351,300,51
82,"Dave Steckel","Missouri",8,1989,1,2,1982,13,21,NA,NA,NA,NA,NA,NA,9,3,0,0,"Lehigh",151,"Hank Small",5,6,0,11,0.454545468091965,371,360,11
82,"Dave Steckel","Missouri",9,1990,1,2,1982,13,21,NA,NA,NA,NA,NA,NA,9,3,0,0,"Lehigh",151,"Hank Small",7,4,0,11,0.636363625526428,329,211,118
82,"Dave Steckel","Missouri",10,1991,1,2,1982,13,21,NA,NA,NA,NA,NA,NA,9,3,0,0,"Lehigh",151,"Hank Small",9,2,0,11,0.818181812763214,363,235,128
82,"Dave Steckel","Missouri",11,1992,1,2,1982,16,NA,NA,NA,NA,NA,NA,NA,11,2,0,0,"Toledo",321,"Gary Pinkel",8,3,0,11,0.727272748947144,269,153,116
82,"Dave Steckel","Missouri",12,1993,1,2,1982,16,NA,NA,NA,NA,NA,NA,NA,11,2,0,0,"Toledo",321,"Gary Pinkel",4,7,0,11,0.363636374473572,252,270,-18
82,"Dave Steckel","Missouri",13,1994,1,2,1982,16,NA,NA,NA,NA,NA,NA,NA,11,2,0,0,"Toledo",321,"Gary Pinkel",6,4,1,11,0.590909063816071,352,324,28
82,"Dave Steckel","Missouri",14,1995,1,2,1982,16,NA,NA,NA,NA,NA,NA,NA,11,2,0,0,"Toledo",321,"Gary Pinkel",11,0,1,12,0.958333313465118,411,264,147
82,"Dave Steckel","Missouri",15,1996,1,2,1982,16,NA,NA,NA,NA,NA,NA,NA,11,1,0,0,"Rutgers",259,"Terry Shea",2,9,0,11,0.181818187236786,143,380,-237
82,"Dave Steckel","Missouri",16,1997,1,2,1982,16,NA,NA,NA,NA,NA,NA,NA,11,1,0,0,"Rutgers",259,"Terry Shea",0,11,0,11,0,191,496,-305
82,"Dave Steckel","Missouri",17,1998,1,2,1982,16,NA,NA,NA,NA,NA,NA,NA,11,1,0,0,"Rutgers",259,"Terry Shea",5,6,0,11,0.454545468091965,206,376,-170
82,"Dave Steckel","Missouri",18,1999,1,2,1982,NA,13,NA,NA,NA,NA,NA,NA,9,1,0,0,"Rutgers",259,"Terry Shea",2,9,0,11,0.181818187236786,155,427,-272
82,"Dave Steckel","Missouri",19,2000,1,2,1982,NA,13,NA,NA,NA,NA,NA,NA,9,1,0,0,"Rutgers",259,"Terry Shea",3,8,0,11,0.272727280855179,233,399,-166
82,"Dave Steckel","Missouri",20,2001,1,2,1982,13,NA,NA,NA,NA,NA,NA,NA,9,1,0,0,"Missouri",187,"Gary Pinkel",4,7,0,11,0.363636374473572,240,330,-90
82,"Dave Steckel","Missouri",21,2002,1,2,1982,13,NA,NA,NA,NA,NA,NA,NA,9,1,0,0,"Missouri",187,"Gary Pinkel",5,7,0,12,0.416666656732559,360,352,8
82,"Dave Steckel","Missouri",22,2003,1,2,1982,13,NA,NA,NA,NA,NA,NA,NA,9,1,0,0,"Missouri",187,"Gary Pinkel",8,5,0,13,0.615384638309479,399,287,112
82,"Dave Steckel","Missouri",23,2004,1,2,1982,13,NA,NA,NA,NA,NA,NA,NA,9,1,0,0,"Missouri",187,"Gary Pinkel",5,6,0,11,0.454545468091965,256,215,41
82,"Dave Steckel","Missouri",24,2005,1,2,1982,13,NA,NA,NA,NA,NA,NA,NA,9,1,0,0,"Missouri",187,"Gary Pinkel",7,5,0,12,0.583333313465118,369,350,19
82,"Dave Steckel","Missouri",25,2006,1,2,1982,13,NA,NA,NA,NA,NA,NA,NA,9,1,0,0,"Missouri",187,"Gary Pinkel",8,5,0,13,0.615384638309479,391,254,137
82,"Dave Steckel","Missouri",26,2007,1,2,1982,13,NA,NA,NA,NA,NA,NA,NA,9,1,0,0,"Missouri",187,"Gary Pinkel",12,2,0,14,0.857142865657806,558,326,232
82,"Dave Steckel","Missouri",27,2008,1,2,1982,13,NA,NA,NA,NA,NA,NA,NA,9,1,0,0,"Missouri",187,"Gary Pinkel",10,4,0,14,0.714285731315613,591,381,210
82,"Dave Steckel","Missouri",28,2009,1,2,1982,13,3,NA,NA,NA,NA,NA,NA,3,1,0,0,"Missouri",187,"Gary Pinkel",8,5,0,13,0.615384638309479,377,330,47
82,"Dave Steckel","Missouri",29,2010,1,2,1982,3,13,NA,NA,NA,NA,NA,NA,3,1,0,0,"Missouri",187,"Gary Pinkel",10,3,0,13,0.769230782985687,388,209,179
82,"Dave Steckel","Missouri",30,2011,1,2,1982,47,3,13,NA,NA,NA,NA,NA,3,1,0,0,"Missouri",187,"Gary Pinkel; Dave Steckel",8,5,0,13,0.615384638309479,427,306,121
